public_state,recommended_action,status,type,http_status,google_access,reason,url,final_url,primary_source,source_line,all_sources,fields,item_titles,occurrence_count
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1JqwUqY6si9KQFiePT3_xz5YZbUbT33yHZFez09MH5ko/","https://docs.google.com/document/d/1JqwUqY6si9KQFiePT3_xz5YZbUbT33yHZFez09MH5ko/export?format=txt","assets/js/email_outreach_data.js","456","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1k7utVgLA6-vanXM5UqfMF3ayFmNrQxLYjoHbYqW2lUc/edit?usp=drive_link","https://docs.google.com/document/d/1k7utVgLA6-vanXM5UqfMF3ayFmNrQxLYjoHbYqW2lUc/export?format=txt","assets/js/email_outreach_data.js","566","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1lpxXUHDkVJcf3-aZfsLjTk9SGU_93pCohQPhgZ53V-Q/","https://docs.google.com/document/d/1lpxXUHDkVJcf3-aZfsLjTk9SGU_93pCohQPhgZ53V-Q/export?format=txt","assets/js/email_outreach_data.js","536","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1Mr2QwDqoQXGfqvQ3QURThTjtZWOjjNJVStjIM8f4qOo/","https://docs.google.com/document/d/1Mr2QwDqoQXGfqvQ3QURThTjtZWOjjNJVStjIM8f4qOo/export?format=txt","assets/js/email_outreach_data.js","1206","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","4"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1N4oSXMYqCElgT4jqMK1PpU5Tf8lnC3zr_qqjrMyb3Bo/","https://docs.google.com/document/d/1N4oSXMYqCElgT4jqMK1PpU5Tf8lnC3zr_qqjrMyb3Bo/export?format=txt","assets/js/email_outreach_data.js","676","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1oJJfWhEuJjUuuwmJmfCM5zngPEId3gqlNDXe-6mGE2Q/","https://docs.google.com/document/d/1oJJfWhEuJjUuuwmJmfCM5zngPEId3gqlNDXe-6mGE2Q/export?format=txt","assets/js/email_outreach_data.js","476","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1pxMzv79ORZt_-1a6QmqTh-1ygsOIgXBkjA4iQAIccfk/","https://docs.google.com/document/d/1pxMzv79ORZt_-1a6QmqTh-1ygsOIgXBkjA4iQAIccfk/export?format=txt","assets/js/email_outreach_data.js","736","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1Qav7aQpwag5jaJBEnY-43XN76AcKugxF-Tysn5GgJlg/","https://docs.google.com/document/d/1Qav7aQpwag5jaJBEnY-43XN76AcKugxF-Tysn5GgJlg/export?format=txt","assets/js/email_outreach_data.js","666","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1QEy5XLDekI8eNsQGxqMToLpxnOLpxHy6mRB9j9gJgwg/","https://docs.google.com/document/d/1QEy5XLDekI8eNsQGxqMToLpxnOLpxHy6mRB9j9gJgwg/export?format=txt","assets/js/email_outreach_data.js","626","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1rwoaCFmhyTeVEFVl3sZg437JvWLLYNmwY3sW8mbnJg0/","https://docs.google.com/document/d/1rwoaCFmhyTeVEFVl3sZg437JvWLLYNmwY3sW8mbnJg0/export?format=txt","assets/js/email_outreach_data.js","526","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1SX6TLdbvvOPF7BjmuX6lkxcxZgGs1ux2jMPMYIE4I9M/","https://docs.google.com/document/d/1SX6TLdbvvOPF7BjmuX6lkxcxZgGs1ux2jMPMYIE4I9M/export?format=txt","assets/js/email_outreach_data.js","466","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1sxulYUXtnQ7bIiMbEre69wDGkPDE9v-XtjZuElnPGMQ/e","https://docs.google.com/document/d/1sxulYUXtnQ7bIiMbEre69wDGkPDE9v-XtjZuElnPGMQ/export?format=txt","assets/js/email_outreach_data.js","616","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1U2D_XZ_Z8BqSuImk-iAmodMy99xFK2ySlepiM5e-EY0/edit?usp=sharing","https://docs.google.com/document/d/1U2D_XZ_Z8BqSuImk-iAmodMy99xFK2ySlepiM5e-EY0/export?format=txt","assets/js/email_outreach_data.js","486","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1UeLZLlOwyf9lGLyiauX3v_gMcNkd6Ti10-rOm8tJaBk/","https://docs.google.com/document/d/1UeLZLlOwyf9lGLyiauX3v_gMcNkd6Ti10-rOm8tJaBk/export?format=txt","assets/js/email_outreach_data.js","586","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1uKxKiW1gT1kvgrbyxXZKy4B3OnEo1HxB7TAUnwRH2rc/","https://docs.google.com/document/d/1uKxKiW1gT1kvgrbyxXZKy4B3OnEo1HxB7TAUnwRH2rc/export?format=txt","assets/js/email_outreach_data.js","546","assets/js/email_outreach_data.js | assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/email_outreach_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","8"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1_2NdLfvv8nU1_84tLNjRHoHMcXPSh_aefkjeyTQ7Oas/","https://docs.google.com/document/d/1_2NdLfvv8nU1_84tLNjRHoHMcXPSh_aefkjeyTQ7Oas/export?format=txt","assets/js/marketing_full_data.js","4434","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1_hesI56Qy45IEwxe9XljaUYpIal-vxLD7cfSmJYccg4/","https://docs.google.com/document/d/1_hesI56Qy45IEwxe9XljaUYpIal-vxLD7cfSmJYccg4/export?format=txt","assets/js/marketing_full_data.js","3883","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/10_JDp29WHNriVb2O4QE1MEa7dWbFXprPNguKO8lC8ek","https://docs.google.com/document/d/10_JDp29WHNriVb2O4QE1MEa7dWbFXprPNguKO8lC8ek/export?format=txt","assets/js/marketing_full_data.js","3807","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/10MJOu0INl5Afuxbj9lKMK_hUy_BPdGVuse7AGZr-hhk/edit?usp=drive_link","https://docs.google.com/document/d/10MJOu0INl5Afuxbj9lKMK_hUy_BPdGVuse7AGZr-hhk/export?format=txt","assets/js/marketing_full_data.js","4928","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/11MZf1XXP8DTUkJjRgwgqTDuUxvjX62Z5R_DZUw2eUsk/","https://docs.google.com/document/d/11MZf1XXP8DTUkJjRgwgqTDuUxvjX62Z5R_DZUw2eUsk/export?format=txt","assets/js/marketing_full_data.js","615","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/11x1KiZnR8wu7pjQIA78hu0yCNyJeV1TZSV75mNKEtBU/","https://docs.google.com/document/d/11x1KiZnR8wu7pjQIA78hu0yCNyJeV1TZSV75mNKEtBU/export?format=txt","assets/js/marketing_full_data.js","482","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/121FZAf__GPvfQhmIoQ1KgJtc64Hz3YO83wJ3VkvHy4c/","https://docs.google.com/document/d/121FZAf__GPvfQhmIoQ1KgJtc64Hz3YO83wJ3VkvHy4c/export?format=txt","assets/js/marketing_full_data.js","4263","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/12kxAWUSW735da4K4l85lIompOqPt2E-nptAZjF7SNzg/edit?usp=drive_link","https://docs.google.com/document/d/12kxAWUSW735da4K4l85lIompOqPt2E-nptAZjF7SNzg/export?format=txt","assets/js/marketing_full_data.js","3465","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/164CPF2_PwjyNxM2F8K_uyashfRDnpE8yR5sNaVXSJ8w/edit?usp=drive_link","https://docs.google.com/document/d/164CPF2_PwjyNxM2F8K_uyashfRDnpE8yR5sNaVXSJ8w/export?format=txt","assets/js/marketing_full_data.js","3788","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/18VqzMrmSndj3uMasKPzQP2EmztA2oB5rNxTPaOzoefg/edit?usp=drive_link","https://docs.google.com/document/d/18VqzMrmSndj3uMasKPzQP2EmztA2oB5rNxTPaOzoefg/export?format=txt","assets/js/marketing_full_data.js","4073","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/18xrCWDmNQ6I7kIH4Vb9cuGP0Yo-SQ1_Ywd_WutC03ak/edit?usp=drive_link","https://docs.google.com/document/d/18xrCWDmNQ6I7kIH4Vb9cuGP0Yo-SQ1_Ywd_WutC03ak/export?format=txt","assets/js/marketing_full_data.js","4111","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/19VYc2gEjkEP8I2_6-Tt-EAhWJRTpF4Ayjc_55pA0dmc/edit?usp=drive_link","https://docs.google.com/document/d/19VYc2gEjkEP8I2_6-Tt-EAhWJRTpF4Ayjc_55pA0dmc/export?format=txt","assets/js/marketing_full_data.js","3655","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1AMlfbaDhPZxqnUdHGKDbOQi4Xhmi4wtCqV-Fu63I2Ng","https://docs.google.com/document/d/1AMlfbaDhPZxqnUdHGKDbOQi4Xhmi4wtCqV-Fu63I2Ng/export?format=txt","assets/js/marketing_full_data.js","3940","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1AxuJHZatGbkFDfbbChSKYxCKjoDpNrJU_QE9LN_WDUk/edit?usp=drive_link","https://docs.google.com/document/d/1AxuJHZatGbkFDfbbChSKYxCKjoDpNrJU_QE9LN_WDUk/export?format=txt","assets/js/marketing_full_data.js","3484","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1BA7kIpQUgJAZO7IEdBC9mAEKTv2gM2aO62fH5toibtM","https://docs.google.com/document/d/1BA7kIpQUgJAZO7IEdBC9mAEKTv2gM2aO62fH5toibtM/export?format=txt","assets/js/marketing_full_data.js","3750","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1czSNy7L3OERC-LqAzWMyLUEl6Tcb6RSePiCaoB2NWyE/edit?usp=drive_link","https://docs.google.com/document/d/1czSNy7L3OERC-LqAzWMyLUEl6Tcb6RSePiCaoB2NWyE/export?format=txt","assets/js/marketing_full_data.js","4301","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1dhUWFfYI_qNykgKAC1oltnQrViUw_vwrfuyiDYywaj8/","https://docs.google.com/document/d/1dhUWFfYI_qNykgKAC1oltnQrViUw_vwrfuyiDYywaj8/export?format=txt","assets/js/marketing_full_data.js","406","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
"not_public_auth_required","re-share, replace, or hide","auth_required","google-doc","401","","private_or_forbidden","https://docs.google.com/document/d/1DXggz3gwWRLF8ydVyq1RmUIF9pp27ru1v6RbQhoC_8c/","https://docs.google.com/document/d/1DXggz3gwWRLF8ydVyq1RmUIF9pp27ru1v6RbQhoC_8c/export?format=txt","assets/js/marketing_full_data.js","4833","assets/js/marketing_full_data.js | DEPLOY_PUBLIC/assets/js/marketing_full_data.js","text-url","","2"
